Hour,Microgrid,Bus,Node,Voltage_pu,Angle_deg
3,FEEDER,65,2,1.0104194830714088,-153.7976993844763
3,FEEDER,65,3,1.002937310319431,85.14875429364727
3,FEEDER,66,1,1.0003161901615063,-35.06725267980114
3,FEEDER,66,2,1.0105070098939661,-153.7887065843575
3,FEEDER,66,3,1.0024155350800397,85.14853009338528
3,FEEDER,67,1,1.100859888515655,-35.23365433391091
3,FEEDER,67,2,1.011295882672794,-154.0101140775518
3,FEEDER,67,3,1.1056504560408134,84.99045994089317
3,FEEDER,68,1,1.1003134213365702,-35.24287392211983
3,FEEDER,97,1,1.0999857818636471,-35.288129965082994
3,FEEDER,97,2,1.010219868165751,-154.0613171277783
3,FEEDER,97,3,1.1048675549017954,84.94324302048113
3,FEEDER,69,1,1.0996873754156715,-35.253445859853166
3,FEEDER,70,1,1.0992435625227275,-35.26094626588382
3,FEEDER,71,1,1.0989932216748044,-35.26517877022324
3,MG2,72,1,1.1008598644508845,-35.233656179269744
3,MG2,72,2,1.0112958560180743,-154.0101157336524
3,MG2,72,3,1.1056504278251356,84.99045812331377
3,MG2,73,3,1.1045856945049126,84.97244021598688
3,MG2,76,1,1.1014385882377238,-35.27666985481981
3,MG2,76,2,1.0114965013965647,-154.08154432203455
3,MG2,76,3,1.1065764916109326,84.9486969367228
3,MG2,74,3,1.1036680454038619,84.95688461348162
3,MG2,75,3,1.1031688284832968,84.94841893494824
3,MG2,86,1,1.101508571949034,-35.29791487849011
3,MG2,86,2,1.0109548589627988,-154.17363076819095
3,MG2,86,3,1.10766901109522,84.9228279919852
3,MG2,78,1,1.1034189925114688,-35.33075534591295
3,MG2,78,2,1.0132500972128435,-154.16142483466848
3,MG2,78,3,1.1084133927125248,84.86546930835716
3,MG2,79,1,1.1032642696847363,-35.337429234708544
3,MG2,79,2,1.0133168939890813,-154.16281455154817
3,MG2,79,3,1.108389678155837,84.86996973990918
3,MG2,80,1,1.1056508087286019,-35.373426066593254
3,MG2,80,2,1.0150137602901277,-154.22315416538035
3,MG2,80,3,1.11009648074219,84.77894560436285
3,MG2,81,1,1.106483780920085,-35.3916498532122
3,MG2,81,2,1.015772852652542,-154.2408066304288
3,MG2,81,3,1.1106646254634769,84.74794896535016
3,MG2,82,1,1.1075408828917055,-35.41586512296786
3,MG2,82,2,1.0168804708295074,-154.2725116083327
3,MG2,82,3,1.1117108793814345,84.71339621980661
3,MG2,84,3,1.1093942950289293,84.72654610482093
3,MG2,83,1,1.108755011591667,-35.43330089846828
3,MG2,83,2,1.0179206640862306,-154.30274792603618
3,MG2,83,3,1.112781710424094,84.67436645745565
3,MG2,85,3,1.1087984512965674,84.7164937443686
3,MG2,87,1,1.1015670803956514,-35.3122049960836
3,MG2,87,2,1.0107866612738319,-154.2236848425072
3,MG2,87,3,1.108191518864943,84.90355329778764
3,MG2,88,1,1.1017752718704483,-35.33778965111501
3,MG2,89,1,1.1012551834234146,-35.30571575225754
3,MG2,89,2,1.0108078748326779,-154.25634381726178
3,MG2,89,3,1.1086468682591908,84.89721147571264
3,MG2,90,2,1.0110527739804853,-154.29342021062064
3,MG2,91,1,1.101133298354717,-35.2986204565508
3,MG2,91,2,1.0105689572866137,-154.2667460686731
3,MG2,91,3,1.1089818646904235,84.88451526491173
3,MG2,92,3,1.109341083994119,84.84064971154937
3,MG2,94,1,1.1006370654883477,-35.307194329562655
3,MG2,95,1,1.1009614966931205,-35.29696321881969
3,MG2,95,2,1.0103008252930865,-154.2832513971519
3,MG2,95,3,1.1091186705496603,84.88610729842247
3,MG2,96,2,1.0101754347497196,-154.2855771258407
3,FEEDER,98,1,1.0999147130999851,-35.291594993786696
3,FEEDER,98,2,1.0101280933921266,-154.0639309691048
3,FEEDER,98,3,1.104788073488186,84.93982746799418
3,FEEDER,99,1,1.1000230885447677,-35.28789933343645
3,FEEDER,99,2,1.0098364037881447,-154.0668795534589
3,FEEDER,99,3,1.104655036172681,84.92660946509469
3,FEEDER,100,1,1.1000954048401945,-35.28909631166148
3,FEEDER,100,2,1.0098146353199542,-154.0620366141301
3,FEEDER,100,3,1.1045047371905934,84.92037751114546
3,FEEDER,450,1,1.100095459087438,-35.2890976572137
3,FEEDER,450,2,1.0098146887410204,-154.06203787334346
3,FEEDER,450,3,1.1045047874671667,84.92037594694935
3,MG4,197,1,1.0999857462407052,-35.288129402370785
3,MG4,197,2,1.0102198326153762,-154.06131651662767
3,MG4,197,3,1.1048675191048243,84.94324358254973
3,MG4,105,1,1.098288664588025,-35.396167874241954
3,MG4,105,2,1.008137749430179,-154.16417673272244
3,MG4,105,3,1.1033772783771263,84.85041659648647
3,MG4,108,1,1.0972400286929136,-35.46321558944441
3,MG4,108,2,1.006850451456955,-154.22806462619624
3,MG4,108,3,1.1024561812549107,84.792827274355
3,MG4,300,1,1.099985830982657,-35.28813150483157
3,MG4,300,2,1.0102199161243557,-154.06131848465492
3,MG4,300,3,1.1048675976913642,84.94324113910555
3,MG3,135,1,1.0016459317076385,-34.14608217287876
3,MG3,135,2,1.0155845084866262,-153.17592599799633
3,MG3,135,3,1.005224756473225,86.10442651955084
3,FEEDER,152,1,1.005585302876294,-33.86006889246528
3,FEEDER,152,2,1.0183620406380673,-152.94000518447277
3,FEEDER,152,3,1.0105538949555064,86.31403667466147
3,FEEDER,160r,1,1.1009641047606686,-35.06841506395942
3,FEEDER,160r,2,1.0120231133202944,-153.83004961451226
3,FEEDER,160r,3,1.1064528444476804,85.1542507204176
3,FEEDER,160,1,1.0008702939007803,-35.06715735575567
3,FEEDER,160,2,1.0120182311092982,-153.82899382292842
3,FEEDER,160,3,1.0058590533306464,85.15545656818452
3,FEEDER,61s,1,1.0008703937499643,-35.06715679792468
3,FEEDER,61s,2,1.0120183169003079,-153.8289935402211
3,FEEDER,61s,3,1.005859150642147,85.1554573984511
3,FEEDER,610,1,1.1519453841092122,-34.72235371007371
3,FEEDER,610,2,1.1630592181149644,-154.11967357848604
3,FEEDER,610,3,1.1680699279993136,85.108307513346
3,FEEDER,x1,1,1.0080446570896013,-33.19478536711155
3,FEEDER,x2,2,1.0150705239679656,-152.5745311873167
3,FEEDER,x4,3,1.0102665865453622,86.89615056930904
3,FEEDER,x5,3,1.0099235215659452,86.88908406524233
3,FEEDER,x6,3,1.009621090918225,86.8828022430461
3,FEEDER,x7,1,1.0043029613185703,-33.52215207178711
3,FEEDER,x9,1,1.0013537048031762,-33.74926904942114
3,FEEDER,x10,1,1.0006394640502771,-33.76279757285752
3,FEEDER,x11,1,1.0005159921563918,-33.765188078238936
3,FEEDER,x12,2,1.012831936459817,-152.92549061228166
3,FEEDER,x16,3,1.0027842402948024,86.10726637018301
3,FEEDER,x17,3,1.0029682282119012,86.1107073968693
3,FEEDER,x19,1,0.9941821982469579,-34.349551838342734
3,FEEDER,x20,1,0.9939192281189716,-34.35415827550492
3,MG1,x22,2,1.0053221649247948,-153.45348934463115
3,MG1,x24,3,0.994392713731307,85.80568681919793
3,MG1,x28,1,0.9915659859045758,-34.481935917153876
3,MG1,x29,1,1.0010726299354,-34.21469995362803
3,MG1,x29,2,0.0,0.0
3,MG1,x30,3,0.9940084420913958,85.77814625338766
3,MG1,x31,3,0.9928229528838447,85.93861240598879
3,MG1,x32,3,0.9927265771749263,85.93681579231811
3,MG1,x33,1,1.003214653374677,-34.495953355719294
3,FEEDER,x34,3,1.0032127450168018,86.11475880764563
3,FEEDER,x52,1,0.9967131788417463,-34.32832535792099
3,FEEDER,x53,1,0.9958655544244387,-34.46183343504346
3,FEEDER,x55,1,0.9953765980560701,-34.54208629718138
3,FEEDER,x56,2,1.0132620611375889,-153.37640080933136
3,FEEDER,x58,2,1.01141491268889,-153.5561352514977
3,FEEDER,x59,2,1.0079430263366906,-153.6529310648462
3,FEEDER,x60,1,0.9938639259096274,-35.26220120708514
3,FEEDER,x62,3,0.9981690916331719,84.96104162260701
3,FEEDER,x63,1,0.9934561887187521,-35.25718042073968
3,FEEDER,x64,2,1.0042105151815557,-153.9966536312477
3,FEEDER,x65,1,1.149022938686123,-65.04260226312404
3,FEEDER,x65,2,1.1475786742781617,175.66891720517512
3,FEEDER,x65,3,1.1606287915666798,55.37468063151069
3,FEEDER,x66,3,0.9960232286199436,84.9591055968616
3,FEEDER,x68,1,1.0933824409314203,-35.41785814472843
3,FEEDER,x69,1,1.092760338533568,-35.428430082374135
3,FEEDER,x70,1,1.092319321260421,-35.43593048834256
3,FEEDER,x71,1,1.0920705573334064,-35.44016299264684
3,MG2,x73,3,1.095088545481342,84.73170603363496
3,MG2,x74,3,1.0932295242426928,84.69155972741348
3,MG2,x75,3,1.0936838615676843,84.70768475281912
3,MG2,x76,1,1.2669212899924371,-65.41798072787893
3,MG2,x76,2,1.203003908542964,173.78580601232403
3,MG2,x76,3,1.2213355041424558,56.791960225562406
3,MG2,x77,2,1.003346047109369,-154.41095335633
3,MG2,x79,1,1.0928295674448505,-35.60275412077669
3,MG2,x80,2,1.005530643797218,-154.48518618103924
3,MG2,x82,1,1.098018332505786,-35.65659941915299
3,MG2,x83,1,0.0,0.0
3,MG2,x83,3,1.112628712501981,84.67579908466088
3,MG2,x84,3,1.0998558017398516,84.48581192218052
3,MG2,x85,3,1.0992650810262201,84.47575956186962
3,MG2,x86,2,1.0014339909461172,-154.4378027502898
3,MG2,x87,2,1.0012642249632804,-154.48794598314726
3,MG2,x88,1,1.0923022937858269,-35.578523947663676
3,MG2,x90,2,1.0015113321486824,-154.55814786389257
3,MG2,x92,3,1.0998030481185397,84.59991552744418
3,MG2,x94,1,1.0911738736382626,-35.54792862834594
3,MG2,x95,2,1.0007738503316403,-154.54777048282008
3,MG2,x96,2,1.0006472873912622,-154.55016285387353
3,FEEDER,x98,1,1.0929862442657092,-35.466579220528935
3,FEEDER,x99,2,1.002890788553952,-154.25842359763539
3,FEEDER,x100,3,1.0968539400832298,84.72743341279131
4,FEEDER,sourcebus,1,0.9994439022753299,-0.08185812170776897
4,FEEDER,sourcebus,2,0.9996335668056467,-120.0852821311974
4,FEEDER,sourcebus,3,0.9994870175788962,119.9070137832915
4,FEEDER,150,1,0.9883158533670208,-32.5933340625463
4,FEEDER,150,2,0.9921518992025373,-152.13712554997866
4,FEEDER,150,3,0.9903815118029544,87.46596271334536
4,FEEDER,150r,1,1.0192000730231934,-32.59365446504857
4,FEEDER,150r,2,1.0231563105736754,-152.13738636013673
4,FEEDER,150r,3,1.0213304998733475,87.46565221133635
4,MG3,40,1,0.9977581648186945,-34.328737550973614
4,MG3,40,2,1.0123827189057837,-153.32600081120907
4,MG3,40,3,1.0019000023069535,85.9122870510879
4,MG3,401,1,0.9977581648186945,-34.328737550973614
4,MG3,401,2,1.0123827189057837,-153.32600081120907
4,MG3,401,3,1.0019000023069535,85.9122870510879
4,MG4,101,1,1.0970984296441246,-35.4026036620894
4,MG4,101,2,1.0074743263171342,-154.1622015848641
4,MG4,101,3,1.102046604590244,84.82458694238998
4,MG4,1011,1,1.0970984296441246,-35.4026036620894
4,MG4,1011,2,1.0074743263171342,-154.1622015848641
4,MG4,1011,3,1.102046604590244,84.82458694238998
4,MG1,30,1,1.0001417057489386,-34.25100089520224
4,MG1,30,2,1.0147855612442247,-153.19510620806818
4,MG1,30,3,1.0022701710234811,86.00988290285578
4,MG1,301,1,1.0001417057489386,-34.25100089520224
4,MG1,301,2,1.0147855612442247,-153.19510620806818
4,MG1,301,3,1.0022701710234811,86.00988290285578
4,MG2,93,1,1.098817251653006,-35.36227246384182
4,MG2,93,2,1.0086111116475724,-154.33216353953802
4,MG2,93,3,1.1069727998865528,84.81500464881657
4,MG2,931,1,1.098817251653006,-35.36227246384182
4,MG2,931,2,1.0086111116475724,-154.33216353953802
4,MG2,931,3,1.1069727998865528,84.81500464881657
4,MG2,77,1,1.1009315977163487,-35.37966858243992
4,MG2,77,2,1.0111041133700251,-154.19806543427973
4,MG2,77,3,1.1059779568348773,84.80984648310064
4,MG2,771,1,1.1009315977163487,-35.37966858243992
4,MG2,771,2,1.0111041133700251,-154.19806543427973
4,MG2,771,3,1.1059779568348773,84.80984648310064
4,FEEDER,149,1,1.0191999180200293,-32.59365355831504
4,FEEDER,149,2,1.0231561839634746,-152.1373859206643
4,FEEDER,149,3,1.0213303493995822,87.46565278862022
4,FEEDER,1,1,1.0140394795805285,-33.03705978550709
4,FEEDER,1,2,1.0212537588737072,-152.41079370162635
4,FEEDER,1,3,1.0169710009486057,87.06221151174903
4,FEEDER,2,2,1.0211734132588082,-152.4122592676177
4,FEEDER,3,3,1.0163888245926154,87.05154571412477
4,FEEDER,7,1,1.010206638265146,-33.3652633441553
4,FEEDER,7,2,1.0198684408576968,-152.6218878291016
4,FEEDER,7,3,1.0140617063501711,86.77058357307024
4,FEEDER,4,3,1.0162042911968523,87.04816299392556
4,FEEDER,5,3,1.015931870788305,87.04316594487577
4,FEEDER,6,3,1.0156968243752367,87.03885314782384
4,FEEDER,8,1,1.0077162947568972,-33.58324827633457
4,FEEDER,8,2,1.0189264613374227,-152.76253399544575
4,FEEDER,8,3,1.012140889597287,86.57404957967482
4,FEEDER,12,2,1.0188229282439571,-152.76442714464952
4,FEEDER,9,1,1.007192483169659,-33.59293520630333
4,FEEDER,13,1,1.0043681285208845,-33.89780548252886
4,FEEDER,13,2,1.0173968963375506,-152.96785883985797
4,FEEDER,13,3,1.0092796364425771,86.26946397727161
4,FEEDER,9r,1,1.007191938422479,-33.59299490466578
4,FEEDER,14,1,1.0065981070858467,-33.60398658727614
4,FEEDER,34,3,1.008930403526716,86.26301457206584
4,FEEDER,18,1,1.000408684832626,-34.182878241145154
4,FEEDER,18,2,1.0146343079683808,-153.1987491304892
4,FEEDER,18,3,1.0039001220481742,86.06311287074158
4,FEEDER,11,1,1.006365220136166,-33.60829938432807
4,FEEDER,10,1,1.0064816705275847,-33.606143120031376
4,FEEDER,15,3,1.008790977949005,86.26043864239554
4,FEEDER,16,3,1.008442372469028,86.25399721465888
4,FEEDER,17,3,1.0086283326327175,86.25743286188965
4,FEEDER,19,1,0.9999414864898911,-34.19158503077717
4,FEEDER,20,1,0.9996387768254955,-34.19722926305808
4,MG1,21,1,1.0004086736705107,-34.18287803113454
4,MG1,21,2,1.0146343003948461,-153.19874902870896
4,MG1,21,3,1.0039001091559148,86.06311312964161
4,MG1,22,2,1.0139303393405168,-153.2117583701709
4,MG1,23,1,1.0002613201002433,-34.20834736051943
4,MG1,23,2,1.0147098072057388,-153.19834215629476
4,MG1,23,3,1.0033479976362683,86.0470762480303
4,MG1,24,3,1.002608844294916,86.0332613141826
4,MG1,25,1,0.9999948432664071,-34.23484777845821
4,MG1,25,2,1.0148079671585961,-153.20262441298905
4,MG1,25,3,1.0029257718541091,86.03820218465421
4,MG1,25r,1,1.0124942465373363,-34.23490601529947
4,MG1,25r,3,0.9966572229099595,86.0381732430031
4,MG1,26,1,1.0123120667407592,-34.2469114937987
4,MG1,26,3,0.9965181336292982,86.03869602514372
4,MG1,28,1,0.9998974874218951,-34.2473831523151
4,MG1,28,2,1.0148204291920855,-153.2062326560966
4,MG1,28,3,1.0027071831146068,86.03058371720996
4,MG1,27,1,1.0121282461061374,-34.255554947242366
4,MG1,27,3,0.9965024672197114,86.04347337424576
4,MG1,31,3,0.9963650533319168,86.03585970276147
4,MG1,33,1,1.011460789232432,-34.26791993683479
4,MG1,29,1,1.0000085087575805,-34.24905772244398
4,MG1,29,2,1.0148047252390229,-153.20112871170636
4,MG1,29,3,1.002505756973745,86.02107315467993
4,MG1,250,1,1.0001417085755495,-34.251000991826224
4,MG1,250,2,1.014785564344167,-153.19510629295397
4,MG1,250,3,1.0022701743411846,86.00988282348344
4,MG1,32,3,0.9962629919076407,86.03396854109451
4,MG3,35,1,0.9988819636340032,-34.27300935616277
4,MG3,35,2,1.013130829566586,-153.2725371133298
4,MG3,35,3,1.002786030472739,85.97315653891054
4,MG3,42,1,0.9966353016765336,-34.384591120088324
4,MG3,42,2,1.0116354820599716,-153.37954323805147
4,MG3,42,3,1.001015097405526,85.85131014232006
4,MG3,44,1,0.9957376870011435,-34.429364459448315
4,MG3,44,2,1.0110383230436295,-153.42243391957055
4,MG3,44,3,1.000307984254595,85.80245117261398
4,MG3,151,1,0.9988819688195687,-34.273009481441186
4,MG3,151,2,1.0131308340564487,-153.27253726239041
4,MG3,151,3,1.0027860352331106,85.97315640623451
4,FEEDER,52,1,1.0023425889525484,-34.1757107796123
4,FEEDER,52,2,1.0165161127683067,-153.15864301397153
4,FEEDER,52,3,1.0080960775164278,86.00112243486507
4,FEEDER,53,1,1.0014322640779973,-34.31062869905806
4,FEEDER,53,2,1.016027388269992,-153.25333204967419
4,FEEDER,53,3,1.0075207430622615,85.86431241560959
4,FEEDER,54,1,1.0009246918587527,-34.39229208949605
4,FEEDER,54,2,1.0156904535911855,-153.3120394319601
4,FEEDER,54,3,1.0071691239468457,85.77722192475585
4,FEEDER,55,1,1.0008506011594265,-34.39325569104472
4,FEEDER,55,2,1.0156618698807653,-153.31545729082106
4,FEEDER,55,3,1.0071944514940443,85.77831078966511
4,FEEDER,57,1,1.0003146635756983,-34.6219540833327
4,FEEDER,57,2,1.013901198406774,-153.49521560940565
4,FEEDER,57,3,1.0062262015025791,85.557160247969
4,FEEDER,56,1,1.0008403364725968,-34.39119275001272
4,FEEDER,56,2,1.0155974848774008,-153.31830666605896
4,FEEDER,56,3,1.0072252202563958,85.77776070953134
4,FEEDER,58,2,1.0136671037331364,-153.4994543300421
4,FEEDER,60,1,0.9990958870673956,-35.12405536368726
4,FEEDER,60,2,1.0104528577289347,-153.8733590973792
4,FEEDER,60,3,1.0040566666400905,85.08695205950116
4,FEEDER,59,2,1.0135514832627253,-153.50158007458356
4,FEEDER,61,1,0.9990959107381157,-35.1240560335922
4,FEEDER,61,2,1.0104528788607046,-153.8733597763377
4,FEEDER,61,3,1.0040566905494976,85.08695147010481
4,FEEDER,62,1,0.9988665316936154,-35.122440958236915
4,FEEDER,62,2,1.0100261622181688,-153.86612713395033
4,FEEDER,62,3,1.0033174994330554,85.0854525088399
4,FEEDER,63,1,0.9986842887398942,-35.118812384474396
4,FEEDER,63,2,1.009700577479198,-153.86366195824039
4,FEEDER,63,3,1.0029532196606907,85.08424486809412
4,FEEDER,64,1,0.9986293193469338,-35.11186611988444
4,FEEDER,64,2,1.008996409635236,-153.85339742093046
4,FEEDER,64,3,1.0021698132956134,85.07718383637793
4,FEEDER,65,1,0.9984551334509295,-35.115729709148425
4,FEEDER,65,2,1.0088304826167347,-153.84147978997643
4,FEEDER,65,3,1.0010866259720266,85.0801029654845
4,FEEDER,66,1,0.9985341457714165,-35.12426867431427
4,FEEDER,66,2,1.0089196357503292,-153.8323109883768
4,FEEDER,66,3,1.0005554048098853,85.07986926629206
4,FEEDER,67,1,1.0988337427392598,-35.293634893995225
4,FEEDER,67,2,1.0096136829566653,-154.0582030068204
4,FEEDER,67,3,1.1035765269030555,84.91885293609445
4,FEEDER,68,1,1.0982795731202506,-35.30300593069384
4,FEEDER,97,1,1.0979328501241505,-35.3496728610998
4,FEEDER,97,2,1.0085011283447536,-154.11136564077842
4,FEEDER,97,3,1.1027747230716078,84.87017317380679
4,FEEDER,69,1,1.0976447051353229,-35.31375166708539
4,FEEDER,70,1,1.0971946399711219,-35.321375441593474
4,FEEDER,71,1,1.096940772993071,-35.325677604756144
4,MG2,72,1,1.0988337180399472,-35.293636698951246
4,MG2,72,2,1.0096136554923147,-154.05820460784435
4,MG2,72,3,1.1035764978195748,84.9188511607785
4,MG2,73,3,1.1024475123246873,84.89969688709982
4,MG2,76,1,1.0993778426463512,-35.33672684355457
4,MG2,76,2,1.0097752046465382,-154.13064365589557
4,MG2,76,3,1.104499959048842,84.87708783661476
4,MG2,74,3,1.101474505787569,84.88315965576847
4,MG2,75,3,1.100945192509824,84.87415825843493
4,MG2,86,1,1.0993967045504394,-35.358100245054096
4,MG2,86,2,1.0091511089978842,-154.22717009621044
4,MG2,86,3,1.105615630479287,84.85074237441395
4,MG2,78,1,1.1013266040619332,-35.3919459896379
4,MG2,78,2,1.011503081359306,-154.2118069668381
4,MG2,78,3,1.1063156144519708,84.79356333098012
4,MG2,79,1,1.1011625440695205,-35.39903856014218
4,MG2,79,2,1.011573918350467,-154.21328337511605
4,MG2,79,3,1.1062904324495082,84.79834462622712
4,MG2,80,1,1.1035496553315118,-35.4351836533649
4,MG2,80,2,1.0132493364584458,-154.27382861307638
4,MG2,80,3,1.1079741226554007,84.70628004345085
4,MG2,81,1,1.1043801167536154,-35.453787802966495
4,MG2,81,2,1.0140091508158044,-154.29124803031456
4,MG2,81,3,1.1085297639116682,84.67505666754398
4,MG2,82,1,1.105425606215325,-35.4784352078998
4,MG2,82,2,1.0151191639317358,-154.3230272825505
4,MG2,82,3,1.1095722532884194,84.64078579784885
4,MG2,84,3,1.1071828371838097,84.65230167586394
4,MG2,83,1,1.1066375800196286,-35.495879630655246
4,MG2,83,2,1.0161576559201104,-154.3532503918104
4,MG2,83,3,1.110640814651911,84.6017538199292
4,MG2,85,3,1.106551078343641,84.64161325995478
4,MG2,87,1,1.0994247094158356,-35.37271760245127
4,MG2,87,2,1.0089402057807377,-154.27966348543347
4,MG2,87,3,1.1061413796163926,84.83133410417244
4,MG2,88,1,1.0996189012447941,-35.39853658204928
4,MG2,89,1,1.099106675792249,-35.36623665825903
4,MG2,89,2,1.0089420805043294,-154.31317661639434
4,MG2,89,3,1.1065944709660172,84.82468662170271
4,MG2,90,2,1.0091661401687633,-154.35063452454074
4,MG2,91,1,1.09898040938982,-35.35936305453022
4,MG2,91,2,1.008696978646583,-154.32385141384555
4,MG2,91,3,1.1069233120640138,84.8118088172977
4,MG2,92,3,1.1072583914295315,84.76754191034331
4,MG2,94,1,1.0984541714174623,-35.36846165569756
4,MG2,95,1,1.0987980532401123,-35.357563105357016
4,MG2,95,2,1.0084109460239652,-154.34147085144332
4,MG2,95,3,1.107069211494006,84.81349017583285
4,MG2,96,2,1.0082773185113212,-154.34395557178564
4,FEEDER,98,1,1.0978607209998426,-35.35318355819625
4,FEEDER,98,2,1.0084076118176697,-154.11404449536056
4,FEEDER,98,3,1.102694392627858,84.8667004991279
4,FEEDER,99,1,1.0979704875248124,-35.349407112286634
4,FEEDER,99,2,1.0081109138684565,-154.11708663586847
4,FEEDER,99,3,1.102560067249546,84.85326612591466
4,FEEDER,100,1,1.0980438215037984,-35.35062358197645
4,FEEDER,100,2,1.008088862493262,-154.11216656089775
4,FEEDER,100,3,1.1024076605427957,84.84693331033962
4,FEEDER,450,1,1.0980438756515247,-35.3506249276248
4,FEEDER,450,2,1.008088915822963,-154.1121678200518
4,FEEDER,450,3,1.1024077107218169,84.84693174602025
4,MG4,197,1,1.0979328134248367,-35.34967228010704
4,MG4,197,2,1.0085010915827022,-154.1113650074561
4,MG4,197,3,1.1027746861930392,84.87017375413889
4,MG4,105,1,1.096181678460299,-35.460920893103655
4,MG4,105,2,1.006345790517348,-154.2182413020934
4,MG4,105,3,1.1012465104001563,84.77437221558432
4,MG4,108,1,1.095099695536722,-35.52996664227078
4,MG4,108,2,1.0050132943760137,-154.28463185687065
4,MG4,108,3,1.100302021522197,84.71493391840978
4,MG4,300,1,1.0979328980110357,-35.34967438272071
4,MG4,300,2,1.0085011749495996,-154.11136697539823
4,MG4,300,3,1.102774764627462,84.87017131051243
4,MG3,135,1,1.000408645422496,-34.18287755350515
4,MG3,135,2,1.0146342691507377,-153.198748463648
4,MG3,135,3,1.0039000828205988,86.06311355341555
4,FEEDER,152,1,1.0043680382621778,-33.89780609877946
4,FEEDER,152,2,1.017396818365634,-152.96785934712295
4,FEEDER,152,3,1.0092795500194658,86.2694630840485
4,FEEDER,160r,1,1.0990117343525148,-35.12534996091327
4,FEEDER,160r,2,1.0104572612519416,-153.87445107999375
4,FEEDER,160r,3,1.1044697021096497,85.08570680695031
4,FEEDER,160,1,0.9990958089031987,-35.12405651470932
4,FEEDER,160,2,1.0104527910417145,-153.87335997977982
4,FEEDER,160,3,1.004056591100365,85.08695071518214
4,FEEDER,61s,1,0.9990959107381157,-35.12405603359187
4,FEEDER,61s,2,1.0104528788607043,-153.8733597763374
4,FEEDER,61s,3,1.0040566905494974,85.08695147010513
4,FEEDER,610,1,1.149800090222455,-34.77498425804794
4,FEEDER,610,2,1.161235786537973,-154.17042444953552
4,FEEDER,610,3,1.166102651603057,85.04217125893241
4,FEEDER,x1,1,1.0070098220312267,-33.23015914264305
4,FEEDER,x2,2,1.014191739572729,-152.60262898213074
4,FEEDER,x4,3,1.0091892300116345,86.85589697109468
4,FEEDER,x5,3,1.008848454230035,86.848922296882
4,FEEDER,x6,3,1.0085488262595181,86.84274454186637
4,FEEDER,x7,1,1.0031509666683713,-33.55985169836027
4,FEEDER,x9,1,1.000116208288571,-33.78870659562278
4,FEEDER,x10,1,0.9993995102563715,-33.8022237060088
4,FEEDER,x11,1,0.99928289347665,-33.80440799028554
4,FEEDER,x12,2,1.011825592718187,-152.95568780150873
4,FEEDER,x16,3,1.0013746220327189,86.05871671789185
4,FEEDER,x17,3,1.0015618537268716,86.06222538872888
4,FEEDER,x19,1,0.992815115958744,-34.390246750702126
4,FEEDER,x20,1,0.9925575234249195,-34.39466171076934
4,MG1,x22,2,1.0037425919215188,-153.49394150448504
4,MG1,x24,3,0.9923982531289217,85.74718388150255
4,MG1,x28,1,0.9897564709226895,-34.5322610286687
4,MG1,x29,1,0.9998710161815415,-34.24762509523874
4,MG1,x29,2,0.0,0.0
4,MG1,x30,3,0.9920561450105527,85.72360915408457
4,MG1,x31,3,0.9911886674618557,85.89245999423665
4,MG1,x32,3,0.9910860980803837,85.89053901007354
4,MG1,x33,1,1.00131832693925,-34.54952455205648
4,FEEDER,x34,3,1.001830024308994,86.06690596610838
4,FEEDER,x52,1,0.9952328949575108,-34.37340825804252
4,FEEDER,x53,1,0.9943162599886973,-34.508690844055195
4,FEEDER,x55,1,0.9938070838031484,-34.58936429700219
4,FEEDER,x56,2,1.0120313835064076,-153.41350601423454
4,FEEDER,x58,2,1.0100573999157167,-153.59607665674778
4,FEEDER,x59,2,1.006518755752853,-153.69486142775668
4,FEEDER,x60,1,0.9919636365416682,-35.323057932698845
4,FEEDER,x62,3,0.9962566212031501,84.88934390288242
4,FEEDER,x63,1,0.9915491664938451,-35.31798135918396
4,FEEDER,x64,2,1.002521392331962,-154.04405601825502
4,FEEDER,x65,1,1.1467448933151656,-65.10504334279649
4,FEEDER,x65,2,1.1454981126336254,175.62098221120183
4,FEEDER,x65,3,1.1586763058783973,55.31116567990161
4,FEEDER,x66,3,0.9940480680263897,84.88656890050453
4,FEEDER,x68,1,1.091251078513905,-35.48086411701214
4,FEEDER,x69,1,1.0906202733990307,-35.49160985322318
4,FEEDER,x70,1,1.0901730884498044,-35.49923362760309
4,FEEDER,x71,1,1.089920846106428,-35.503535790693405
4,MG2,x73,3,1.092378091152302,84.64364452915108
4,MG2,x74,3,1.0904071339790402,84.60097652145431
4,MG2,x75,3,1.0908894930651385,84.61810590096479
4,MG2,x76,1,1.263955082181819,-65.49507725678171
4,MG2,x76,2,1.200218786293642,173.727479271633
4,MG2,x76,3,1.218840624221052,56.721938910998354
4,MG2,x77,2,1.000979391601869,-154.47926958049382
4,MG2,x79,1,1.0900983067832213,-35.68122169445633
4,MG2,x80,2,1.0031459449253537,-154.55382497360551
4,MG2,x82,1,1.0953289989122394,-35.73448785890629
4,MG2,x83,1,0.0,0.0
4,MG2,x83,3,1.110488111084568,84.60318644713443
4,MG2,x84,3,1.0970701643978635,84.39624931707968
4,MG2,x85,3,1.0964441758477308,84.3855609014697
4,MG2,x86,2,0.9990069002279184,-154.50948018710943
4,MG2,x87,2,0.99879389556915,-154.56209317876136
